product_id,product_name,category,sub_category,brand,supplier_id,cost_price,selling_price,currency,weight,weight_unit,launch_date,is_discontinued,created_at
4557,Attack,Grocery,property,Brand B,643,428.27,607.66,USD,4.21,kg,2023-12-11,False,2023-11-15 22:55:24
4558,Amount,Electronics,article,Brand B,665,196.89,228.73,EUR,2.79,kg,2024-11-16,False,2023-09-06 19:24:21
4559,Source,,true,brandA,553,439.87,578.46,INR,17.12,lbs,2023-04-30,False,2025-02-12 02:54:00
4560,Occur,Clothing,way,Brand-C,292,481.32,698.45,USD,5.15,lbs,2024-04-13,False,2023-06-18 04:48:11
4561,Sure,,collection,brandA,635,226.52,321.5,INR,18.32,lbs,2020-04-18,True,2025-04-12 10:59:37
4562,Present,Grocery,which,Brand-C,466,301.36,383.88,INR,3.44,lbs,2022-07-25,False,2020-04-23 11:45:06
4563,What,Clothing,have,brandA,298,389.57,444.76,EUR,1.94,kg,2022-04-08,False,2021-01-02 08:47:48
4564,Spring,Clothing,visit,BrandA,706,81.75,125.36,USD,12.68,lbs,2024-10-02,False,2022-02-21 22:20:16
4565,Around,Clothing,kid,Brand-C,112,190.67,220.42,USD,13.99,kg,2023-01-23,False,2024-06-20 12:16:16
4566,Least,Grocery,total,Brand B,257,303.29,428.43,USD,1.73,lbs,2022-06-03,False,2020-03-14 12:05:55
4567,What,Electronics,purpose,Brand-C,698,213.48,354.02,INR,12.75,lbs,2024-07-21,False,2020-05-06 15:47:38
4568,Company,Grocery,sometimes,Brand B,262,171.03,212.3,USD,8.75,lbs,2023-09-17,False,2023-11-14 09:33:05
4569,Page,Electronics,among,Brand B,291,270.17,437.44,EUR,9.78,lbs,2022-08-28,False,2021-04-20 10:06:43
4570,Similar,Grocery,provide,Brand-C,60,30.01,43.41,USD,17.09,kg,2020-09-02,False,2023-01-06 05:40:50
4571,Product,Furniture,drive,brandA,386,396.04,554.09,INR,13.65,lbs,2022-06-29,True,2021-11-05 01:54:13
4572,Relate,Clothing,data,brandA,735,325.21,565.0,USD,11.47,lbs,2025-02-22,False,2025-10-26 14:23:47
4573,Of,Furniture,several,Brand-C,574,329.65,543.5,EUR,14.58,lbs,2022-03-11,False,2021-07-01 19:53:52
4574,There,Sports,page,brandA,310,32.99,36.66,EUR,18.51,lbs,2022-03-23,False,2022-07-12 01:04:00
4575,First,Grocery,world,Brand-C,926,461.78,723.67,USD,4.15,kg,2020-09-29,False,2025-06-23 01:47:29
4576,Help,Grocery,quite,BrandA,251,217.91,315.11,USD,2.87,kg,2022-05-25,False,2025-01-18 09:17:33
4577,Trade,,poor,brandA,223,140.09,234.47,USD,8.81,lbs,2022-01-22,False,2024-03-19 06:42:10
4578,Within,Grocery,set,Brand-C,876,104.25,144.74,EUR,4.98,kg,2020-07-22,False,2025-05-19 20:01:28
4579,Drive,Electronics,nor,BrandA,303,325.54,459.78,EUR,10.41,kg,2021-08-14,False,2022-07-03 02:05:19
4580,Take,Electronics,indicate,brandA,545,294.79,446.56,USD,16.12,kg,2022-01-03,False,2022-01-16 18:22:31
4581,Her,Grocery,available,BrandA,74,495.91,719.58,INR,8.8,kg,2022-03-03,False,2025-01-19 15:19:08
4582,Authority,Grocery,sort,Brand-C,319,267.15,444.85,USD,7.91,lbs,2024-07-16,False,2025-02-27 03:55:54
4583,Present,Furniture,matter,Brand-C,559,253.35,393.23,USD,18.31,kg,2021-11-25,False,2024-10-19 02:21:06
4584,Safe,,week,Brand B,356,10.65,12.23,INR,15.03,lbs,2022-10-23,True,2022-03-20 09:35:59
4585,School,Electronics,data,brandA,550,337.63,379.1,INR,3.97,lbs,2022-10-07,False,2022-09-12 20:17:42
4586,Guess,Sports,check,BrandA,738,85.18,107.5,INR,2.11,lbs,2022-01-27,False,2020-11-13 16:28:23
4587,Employee,Electronics,strategy,Brand-C,808,54.69,74.55,EUR,3.01,kg,2022-05-18,False,2024-12-24 15:55:53
4588,Build,Sports,under,brandA,295,112.2,151.86,USD,13.84,kg,2021-01-13,False,2024-09-12 07:33:26
4589,Scene,Sports,theory,Brand-C,532,378.85,520.89,USD,8.18,kg,2023-03-21,False,2021-11-06 07:44:42
4590,Rich,Furniture,eye,Brand B,568,218.8,334.77,USD,11.03,kg,2021-10-17,False,2025-12-19 01:12:53
4591,Course,,strategy,brandA,904,342.5,402.07,INR,13.86,kg,2020-10-23,False,2020-04-16 12:57:25
4592,Player,Furniture,yard,BrandA,136,79.51,136.5,USD,17.93,lbs,2022-11-28,False,2021-05-23 22:16:41
4593,May,Clothing,season,brandA,332,314.71,434.45,EUR,14.46,kg,2023-10-20,False,2023-08-17 07:14:03
4594,Strong,Electronics,hope,BrandA,194,174.17,245.83,INR,8.27,kg,2022-12-02,False,2024-01-05 10:57:23
4595,State,Electronics,anything,Brand-C,428,272.33,334.89,USD,11.48,kg,2024-05-30,False,2021-06-12 02:16:22
4596,Plant,Grocery,step,Brand-C,575,221.39,360.78,USD,3.62,lbs,2022-06-23,False,2024-08-04 08:39:21
4597,Social,Grocery,something,brandA,91,284.51,378.98,USD,10.96,kg,2020-09-23,False,2025-03-19 04:09:28
4598,Case,Clothing,heavy,Brand B,652,32.75,39.0,USD,19.93,kg,2022-06-04,False,2021-03-10 08:39:32
4599,Letter,Electronics,must,Brand B,133,281.12,347.28,USD,5.9,lbs,2022-08-27,False,2024-09-07 12:04:45
4600,Culture,Clothing,tonight,brandA,802,191.32,280.18,INR,9.38,lbs,2025-07-15,False,2022-07-10 14:25:32
4601,Ago,Sports,least,brandA,787,311.62,536.94,USD,18.05,lbs,2025-10-13,False,2023-05-01 01:40:31
4602,Short,,yard,Brand-C,908,154.21,174.24,EUR,16.2,kg,2024-10-11,False,2020-12-29 08:37:18
4603,Be,Electronics,father,Brand B,693,450.96,626.35,INR,2.6,kg,2022-07-19,False,2024-02-26 04:04:04
4604,Key,Furniture,message,brandA,493,105.98,171.52,INR,13.18,kg,2025-11-27,False,2021-08-05 10:42:27
4605,Health,Clothing,population,Brand B,279,224.89,308.53,EUR,8.88,kg,2020-10-03,False,2020-01-01 11:20:23
4606,Factor,,arrive,Brand B,335,386.37,675.78,EUR,7.54,kg,2024-10-08,False,2023-04-26 02:42:44
4607,Specific,Grocery,ready,Brand-C,505,145.78,239.09,EUR,18.1,kg,2021-08-01,False,2024-12-07 07:41:26
4608,Lose,Electronics,affect,Brand-C,465,306.83,481.64,EUR,5.09,kg,2024-01-01,False,2023-01-10 22:52:31
4609,Above,Clothing,sense,brandA,984,127.23,148.3,USD,1.5,kg,2021-07-08,False,2024-07-20 23:47:22
4610,Throughout,Grocery,treatment,Brand B,874,433.12,713.45,EUR,5.95,lbs,2021-07-19,False,2021-01-13 21:48:50
4611,Establish,Grocery,thank,Brand-C,118,75.52,113.88,USD,2.56,kg,2025-08-11,False,2024-05-25 02:11:26
4612,Tree,Clothing,bag,Brand B,466,398.39,593.2,EUR,9.47,kg,2024-03-09,False,2020-07-11 15:08:55
4613,Clearly,Clothing,general,Brand B,625,170.23,286.02,EUR,7.39,kg,2021-01-01,False,2025-01-07 00:21:39
4614,Southern,Clothing,boy,BrandA,82,379.7,564.75,EUR,10.63,lbs,2024-11-10,False,2023-03-10 01:23:12
4615,Interesting,,follow,BrandA,767,202.08,290.53,EUR,3.53,kg,2023-05-24,True,2022-03-29 14:51:45
4616,Join,,more,BrandA,766,318.13,372.22,INR,10.01,lbs,2024-07-12,False,2020-11-29 02:20:02
4617,Worry,Electronics,agent,BrandA,256,386.39,429.38,INR,6.19,lbs,2025-07-11,False,2020-10-28 13:37:35
4618,Despite,Electronics,fast,Brand-C,745,485.84,569.0,EUR,5.81,lbs,2022-11-11,False,2020-03-28 14:10:27
4619,Leader,Furniture,try,Brand B,231,230.95,413.23,USD,4.4,lbs,2021-12-12,False,2024-12-28 18:31:58
4620,Fly,Electronics,east,Brand-C,256,46.04,51.11,EUR,17.24,kg,2025-11-21,False,2022-06-16 23:15:30
4621,Perhaps,,guess,Brand B,403,59.38,85.81,INR,0.46,kg,2021-03-12,False,2025-04-09 06:19:39
4622,Wind,Electronics,level,Brand B,10,133.06,209.79,INR,11.24,lbs,2021-01-01,False,2024-02-07 09:55:20
4623,Property,Sports,market,Brand B,743,413.22,500.83,USD,15.12,kg,2025-05-05,False,2023-02-12 00:31:24
4624,Follow,Electronics,since,BrandA,861,364.79,423.56,EUR,13.95,kg,2021-05-01,False,2024-10-29 19:25:41
4625,Resource,Furniture,type,brandA,410,301.55,515.11,USD,0.11,lbs,2024-07-09,False,2023-08-11 06:50:27
4626,Direction,Clothing,level,Brand B,185,318.46,391.5,INR,18.76,lbs,2025-11-29,False,2020-01-14 06:36:18
4627,My,,build,Brand-C,574,151.98,245.36,EUR,2.02,lbs,2024-05-04,False,2021-04-13 09:06:28
4628,Beyond,Sports,oil,Brand B,851,96.44,124.93,EUR,17.62,lbs,2022-10-20,False,2025-01-08 13:39:51
4629,Mouth,,up,Brand-C,60,228.68,265.12,USD,11.21,lbs,2023-04-21,False,2020-07-29 15:48:28
4630,Great,Furniture,property,Brand B,106,161.5,184.81,USD,1.05,kg,2024-10-12,False,2021-08-27 17:00:43
4631,Hear,Electronics,reality,brandA,390,325.67,548.0,INR,12.51,kg,2025-11-05,False,2025-12-18 15:05:53
4632,Clear,Electronics,attention,BrandA,806,127.41,180.63,INR,18.11,lbs,2021-04-30,False,2023-02-02 20:36:19
4633,Finish,Clothing,far,brandA,480,94.31,124.68,EUR,12.5,kg,2020-01-06,False,2022-05-29 21:03:31
4634,Part,Grocery,away,BrandA,209,128.79,227.6,INR,8.74,kg,2020-02-20,False,2022-12-30 22:50:25
4635,Dark,Furniture,appear,Brand-C,7,427.99,690.41,EUR,11.69,kg,2023-12-05,False,2023-05-07 23:53:40
4636,Garden,Grocery,throw,brandA,943,358.68,431.13,EUR,12.42,kg,2025-11-30,False,2021-03-24 08:36:35
4637,Agent,Furniture,suddenly,BrandA,713,393.19,550.23,EUR,14.31,lbs,2023-12-10,True,2024-01-10 11:05:37
4638,Daughter,Clothing,back,BrandA,492,417.18,697.32,EUR,3.43,kg,2024-06-10,False,2021-11-23 00:24:45
4639,Need,Furniture,thank,BrandA,228,369.55,407.82,EUR,7.67,kg,2021-04-22,False,2020-08-21 00:18:24
4640,Much,,explain,Brand B,793,243.53,284.28,EUR,16.86,kg,2024-06-30,False,2021-05-15 18:22:48
4641,Measure,Sports,detail,BrandA,639,180.68,209.91,USD,0.11,lbs,2022-07-14,False,2021-06-25 07:07:47
4642,Edge,,address,BrandA,704,78.6,105.55,INR,18.88,kg,2021-04-24,False,2024-10-17 19:04:30
4643,Knowledge,Electronics,Democrat,Brand B,448,180.53,209.29,USD,1.16,kg,2022-01-22,False,2020-11-04 14:15:45
4644,This,Grocery,effort,Brand B,240,112.12,124.08,USD,0.27,kg,2023-01-28,False,2020-11-28 18:26:39
4645,Lot,Grocery,learn,Brand B,747,400.6,497.15,EUR,9.23,lbs,2024-10-01,False,2021-01-18 13:33:39
4646,They,Sports,money,Brand B,469,222.04,254.9,USD,16.52,kg,2023-02-10,False,2021-07-21 04:08:37
4647,Positive,Grocery,rate,Brand-C,3,202.33,320.47,EUR,19.7,kg,2020-05-31,False,2023-12-13 06:45:25
4648,Within,Sports,a,brandA,973,380.09,509.66,INR,13.23,kg,2024-01-09,False,2021-08-18 23:41:02
4649,Water,Electronics,around,Brand-C,255,439.4,761.94,INR,14.07,lbs,2020-02-07,False,2023-06-19 22:51:59
4650,Attention,Furniture,consumer,Brand-C,223,33.52,59.67,USD,18.29,lbs,2022-12-15,False,2022-12-14 11:24:47
4651,Ready,Electronics,position,Brand-C,824,317.35,380.81,USD,8.19,lbs,2021-06-28,False,2021-02-11 04:28:44
4652,President,Sports,rise,BrandA,732,195.73,239.36,EUR,0.56,kg,2023-05-04,False,2022-01-31 06:40:08
4653,Effect,Furniture,field,Brand-C,16,398.39,451.42,EUR,9.22,kg,2020-11-14,False,2022-12-20 02:35:29
4654,Book,,check,BrandA,585,10.16,12.44,USD,5.79,lbs,2025-09-12,False,2023-04-19 09:00:04
4655,News,Sports,environmental,brandA,746,344.49,453.97,EUR,2.1,kg,2020-06-21,False,2020-09-25 03:44:20
4656,Available,Grocery,accept,BrandA,378,88.61,148.25,USD,9.78,kg,2024-03-16,False,2024-07-14 03:53:59
4657,Method,Clothing,though,BrandA,203,232.54,379.08,INR,15.22,kg,2024-08-03,False,2022-08-11 08:39:05
4658,Send,Electronics,dark,Brand-C,442,267.06,355.94,EUR,16.35,kg,2020-02-24,False,2023-06-07 00:00:17
4659,Sport,,trial,BrandA,938,382.64,612.54,INR,4.69,lbs,2020-07-27,False,2023-10-06 20:00:37
4660,Including,Sports,article,BrandA,712,135.91,172.34,INR,2.12,lbs,2025-08-20,False,2021-04-29 16:05:41
4661,Skin,Furniture,voice,Brand B,743,133.12,223.26,EUR,2.68,lbs,2022-01-22,False,2025-08-12 06:33:46
4662,Happen,Clothing,cup,BrandA,124,109.93,134.91,EUR,6.81,kg,2024-09-07,False,2020-08-25 20:17:55
4663,Somebody,Grocery,seat,Brand B,158,232.6,391.3,EUR,12.4,lbs,2020-06-28,False,2021-07-07 17:27:57
4664,Help,Grocery,trade,Brand B,265,464.78,631.71,EUR,18.22,kg,2023-10-15,False,2023-07-01 23:01:37
4665,Page,Sports,benefit,BrandA,2,343.95,412.12,EUR,19.35,lbs,2020-12-12,False,2025-09-05 08:59:48
4666,Teach,Furniture,water,Brand B,661,14.22,18.05,INR,12.99,kg,2022-06-04,False,2021-11-25 20:32:52
4667,Quality,Furniture,majority,Brand B,643,361.62,533.26,USD,4.58,kg,2024-06-01,False,2024-08-21 22:34:52
4668,Him,Furniture,deep,Brand-C,717,59.38,75.76,EUR,13.64,lbs,2021-07-07,False,2024-10-09 20:43:16
4669,Store,,member,brandA,483,348.06,576.06,INR,3.73,kg,2025-09-25,False,2021-05-22 11:04:46
4670,Serve,Sports,night,BrandA,136,312.12,481.21,EUR,13.04,lbs,2020-01-09,False,2021-04-08 18:05:10
4671,Establish,Clothing,perhaps,Brand B,452,262.48,326.42,EUR,18.77,lbs,2024-03-14,False,2024-05-15 21:50:18
4672,Test,Grocery,team,brandA,543,69.95,108.83,INR,3.7,lbs,2021-01-16,False,2025-11-22 10:25:56
4673,General,Sports,system,brandA,519,230.55,384.66,EUR,12.58,kg,2024-04-21,False,2025-03-08 10:11:00
4674,Make,Sports,apply,Brand-C,811,395.86,582.43,INR,6.33,lbs,2022-12-14,False,2020-08-07 02:07:01
4675,Capital,Sports,hear,Brand B,876,369.94,526.98,EUR,16.28,lbs,2023-10-21,False,2025-01-19 09:10:28
4676,Song,Sports,cell,Brand B,12,331.79,416.48,USD,12.06,lbs,2024-04-17,False,2020-08-02 22:43:09
4677,Poor,,issue,BrandA,562,13.43,17.4,EUR,16.87,kg,2024-01-01,False,2021-09-09 10:49:45
4678,Possible,Electronics,whether,BrandA,361,166.65,293.66,INR,9.11,kg,2025-02-23,False,2021-04-22 05:17:26
4679,Argue,Electronics,then,BrandA,361,305.6,526.05,INR,9.55,lbs,2025-08-29,False,2022-12-30 19:46:48
4680,Defense,Sports,such,Brand-C,172,500.0,629.74,EUR,5.77,lbs,2024-10-28,False,2025-02-02 11:28:08
4681,Expect,Clothing,hundred,Brand-C,686,107.89,136.88,USD,2.8,kg,2024-03-02,False,2020-02-01 10:26:11
4682,Important,,involve,Brand-C,675,492.61,741.0,INR,16.74,lbs,2020-03-26,False,2025-03-03 11:16:28
4683,Base,Clothing,our,Brand-C,197,455.02,553.85,EUR,16.11,kg,2021-05-16,False,2023-05-25 12:29:46
4684,Threat,,market,brandA,26,148.51,174.65,USD,16.16,lbs,2023-04-03,False,2025-05-14 09:59:53
4685,Trip,Grocery,from,Brand-C,409,296.54,488.06,USD,8.63,kg,2021-10-24,False,2020-03-15 23:48:26
4686,Into,Furniture,its,Brand-C,286,271.71,440.98,INR,5.98,kg,2023-09-16,False,2022-08-13 18:20:49
4687,Out,,police,Brand B,758,188.42,267.59,EUR,7.21,lbs,2023-07-08,False,2020-06-26 08:54:59
4688,Morning,Furniture,under,Brand B,436,38.92,65.06,EUR,13.51,kg,2025-08-15,False,2022-12-19 18:11:04
4689,Candidate,,similar,Brand-C,540,13.03,18.83,INR,7.81,kg,2023-05-23,False,2024-08-03 08:19:30
4690,Western,Electronics,economic,Brand-C,695,406.39,620.56,INR,10.82,lbs,2025-07-09,False,2020-09-05 07:29:25
4691,Measure,,brother,Brand B,187,80.61,118.49,EUR,8.04,lbs,2021-06-08,False,2023-05-15 10:00:07
4692,Its,Furniture,job,Brand-C,213,196.64,216.57,EUR,16.83,kg,2025-01-05,False,2024-05-01 20:01:53
4693,Live,Clothing,our,Brand B,474,324.94,413.02,USD,13.58,lbs,2020-02-11,False,2020-06-20 19:32:08
4694,Ready,Clothing,help,BrandA,995,230.27,265.61,EUR,2.5,kg,2025-10-24,False,2025-02-25 21:27:32
4695,Force,Clothing,artist,brandA,279,413.14,489.87,EUR,6.49,lbs,2024-07-17,False,2020-01-29 00:36:31
4696,Despite,Sports,still,brandA,873,76.74,96.14,INR,14.67,kg,2024-12-02,False,2024-05-28 10:26:26
4697,This,Electronics,sell,Brand-C,285,310.42,451.89,INR,1.37,kg,2024-02-14,False,2024-05-23 19:45:29
4698,Everything,Sports,worry,brandA,414,153.53,256.82,INR,0.43,kg,2020-01-11,False,2023-05-07 15:55:17
4699,Politics,Sports,various,Brand B,858,426.7,625.45,EUR,12.45,lbs,2025-10-19,False,2025-05-04 01:14:00
4700,Work,Sports,nation,Brand B,448,30.01,49.92,INR,17.72,lbs,2023-08-07,False,2021-11-05 15:33:40
4701,School,Sports,on,BrandA,216,67.63,115.72,INR,8.63,lbs,2023-10-07,False,2023-10-21 02:12:41
4702,According,,drug,Brand B,481,34.48,41.56,USD,1.24,kg,2022-03-24,False,2023-02-20 20:08:46
4703,South,Electronics,itself,Brand-C,497,303.1,389.6,EUR,8.65,lbs,2020-09-13,False,2023-03-17 10:15:51
4704,Power,Sports,record,Brand B,615,344.43,413.16,EUR,8.72,lbs,2023-05-08,False,2024-02-21 19:30:16
4705,Rather,Electronics,child,BrandA,580,437.66,780.66,USD,5.87,kg,2020-10-29,False,2025-06-19 13:50:54
4706,Able,Clothing,can,Brand-C,82,166.44,295.49,EUR,1.77,lbs,2020-03-26,False,2023-04-27 03:32:41
4707,Player,Furniture,event,brandA,939,398.41,462.05,EUR,13.09,lbs,2023-12-04,False,2020-01-03 03:52:54
4708,Care,Sports,international,Brand-C,466,398.95,569.45,EUR,10.47,lbs,2024-08-29,False,2025-07-21 23:46:01
4709,Spring,,window,Brand B,743,95.19,123.96,INR,12.32,lbs,2020-06-17,False,2023-12-23 04:38:45
4710,Entire,Grocery,nation,BrandA,859,390.2,543.56,USD,8.27,lbs,2024-09-27,False,2020-02-23 16:40:37
4711,Whom,,read,Brand B,17,353.78,545.05,USD,12.22,lbs,2024-03-13,False,2023-10-13 07:27:33
4712,Important,Sports,provide,Brand-C,415,269.17,444.84,EUR,8.23,lbs,2020-09-08,False,2023-10-06 20:18:12
4713,Particularly,,heavy,Brand B,80,318.97,414.48,EUR,12.66,kg,2022-07-30,False,2023-02-07 04:31:58
4714,Lose,Sports,city,BrandA,836,66.73,94.55,INR,19.48,kg,2024-10-14,False,2023-08-17 18:47:18
4715,Challenge,Grocery,little,Brand B,29,232.21,390.46,USD,18.4,kg,2021-06-10,False,2020-06-01 19:04:12
4716,Certainly,Grocery,year,BrandA,179,333.42,586.97,EUR,5.73,lbs,2024-11-25,False,2025-07-01 22:37:57
4717,Move,Sports,glass,Brand-C,469,78.72,95.71,USD,12.2,lbs,2024-06-18,False,2023-01-12 13:47:05
4718,College,Grocery,exactly,Brand B,197,113.56,181.77,EUR,2.35,kg,2020-03-25,False,2025-11-11 07:47:17
4719,Public,Clothing,certainly,brandA,526,213.56,272.28,INR,8.95,lbs,2021-04-28,False,2021-05-11 04:28:02
4720,Rise,,third,brandA,402,228.64,332.55,INR,18.86,lbs,2021-04-08,False,2021-04-02 09:02:04
4721,Seat,Clothing,soldier,brandA,559,193.42,334.83,EUR,13.41,lbs,2020-08-20,False,2021-02-18 13:16:19
4722,Option,Grocery,light,BrandA,969,71.19,106.42,EUR,8.59,lbs,2024-01-25,False,2021-03-12 10:04:51
4723,Something,Clothing,economy,Brand B,519,429.61,703.66,INR,11.46,lbs,2024-06-19,False,2023-02-22 11:21:35
4724,Probably,Clothing,any,BrandA,196,348.71,417.24,INR,18.72,lbs,2022-12-03,False,2022-05-08 05:55:07
4725,Start,Grocery,player,brandA,228,460.93,602.75,INR,9.99,lbs,2023-02-08,False,2024-05-15 22:27:24
4726,Report,Furniture,discussion,BrandA,629,446.13,750.25,USD,14.22,kg,2023-11-22,True,2023-03-22 02:56:47
4727,North,Grocery,room,Brand B,772,449.75,622.8,USD,14.87,lbs,2022-11-24,False,2023-11-03 06:16:15
4728,Back,Sports,set,Brand-C,439,497.65,547.97,EUR,15.9,kg,2020-05-05,False,2021-06-10 08:46:36
4729,Edge,,camera,Brand-C,641,136.25,227.56,INR,11.41,kg,2023-01-05,False,2022-09-12 18:35:40
4730,Difference,Furniture,drop,Brand-C,209,317.94,398.58,INR,3.35,kg,2021-11-28,False,2021-09-25 07:05:31
4731,Pressure,Electronics,world,brandA,320,32.92,50.65,EUR,8.91,kg,2024-07-04,False,2022-03-27 18:03:43
4732,Put,Furniture,remain,BrandA,786,210.35,327.53,INR,2.4,kg,2020-01-05,False,2020-12-12 11:24:50
4733,Two,Clothing,contain,Brand B,841,272.16,437.95,EUR,11.95,kg,2024-09-12,False,2020-06-15 23:39:48
4734,Although,,more,BrandA,504,174.15,237.46,INR,9.78,lbs,2020-11-27,True,2022-02-12 00:23:51
4735,Talk,,we,Brand-C,975,322.18,373.14,EUR,12.48,kg,2021-12-23,False,2023-03-20 04:57:53
4736,Him,Clothing,war,Brand-C,761,170.47,237.72,EUR,13.93,kg,2024-06-20,False,2023-08-05 03:50:10
4737,By,Grocery,best,Brand-C,605,411.73,621.96,USD,1.91,kg,2021-01-29,False,2024-08-21 17:51:39
4738,Member,Clothing,policy,Brand-C,249,348.2,414.42,USD,7.33,lbs,2025-12-10,False,2025-08-24 14:15:15
4739,Ground,Sports,likely,Brand-C,164,189.62,274.0,USD,4.74,lbs,2023-11-24,False,2023-02-03 15:03:10
4740,Head,Electronics,itself,BrandA,447,285.97,486.05,INR,16.7,lbs,2021-01-16,False,2023-08-28 11:55:53
4741,Individual,Grocery,sure,BrandA,63,45.83,62.82,INR,0.37,lbs,2025-05-03,False,2020-05-20 22:55:02
4742,Visit,Clothing,air,Brand-C,102,356.83,545.02,EUR,10.75,kg,2023-10-16,False,2020-05-04 04:58:51
4743,Carry,Clothing,that,BrandA,546,77.45,124.43,INR,14.97,lbs,2025-10-20,False,2024-01-05 21:01:24
4744,Between,,system,Brand-C,437,125.51,143.91,EUR,9.81,lbs,2022-01-01,True,2020-06-25 15:44:58
4745,Participant,Electronics,consumer,Brand-C,623,449.95,745.39,INR,11.47,kg,2020-01-22,False,2023-11-11 22:41:38
4746,Record,Sports,quite,Brand B,476,248.83,298.43,EUR,12.61,lbs,2022-10-25,False,2022-03-09 21:21:17
4747,Her,Electronics,involve,brandA,985,212.13,278.64,EUR,12.63,lbs,2023-11-13,False,2020-11-18 21:06:22
4748,Bill,Grocery,especially,Brand B,578,398.56,572.89,EUR,8.56,kg,2020-03-31,False,2023-03-22 13:17:01
4749,Job,Grocery,early,brandA,360,184.51,208.07,USD,16.37,kg,2021-05-08,False,2021-04-15 08:57:11
4750,Site,,able,BrandA,830,106.89,146.56,INR,18.41,lbs,2021-05-11,False,2023-07-20 02:13:08
4751,Bit,Furniture,drop,Brand-C,352,360.26,632.21,USD,5.46,lbs,2023-11-05,False,2025-05-01 19:03:56
4752,Mention,,fly,brandA,92,302.23,456.28,USD,15.1,lbs,2020-11-07,False,2021-06-03 06:18:33
4753,American,Clothing,away,Brand-C,955,493.6,-729.31,INR,18.07,kg,2025-02-15,False,2021-05-03 09:30:03
4754,Month,Grocery,natural,Brand B,96,140.02,197.84,EUR,11.16,kg,2024-06-22,False,2020-08-02 02:34:07
4755,Marriage,Furniture,building,brandA,904,269.69,452.18,EUR,6.99,lbs,2020-04-09,False,2025-08-27 06:03:00
4756,American,,serve,brandA,439,383.97,468.38,INR,11.78,lbs,2021-01-04,False,2021-08-01 09:32:12
4757,Forget,Sports,clearly,Brand B,648,57.69,101.52,EUR,2.47,lbs,2020-12-22,False,2020-04-27 08:50:26
4758,Compare,Clothing,stock,brandA,732,27.12,31.79,EUR,5.4,kg,2024-10-14,False,2021-05-24 20:22:14
4759,Little,Clothing,effort,brandA,889,89.12,132.83,INR,1.64,lbs,2020-03-24,False,2025-04-22 01:34:03
4760,Collection,Furniture,kitchen,Brand B,371,461.12,693.2,USD,5.68,kg,2022-08-26,False,2020-11-02 10:34:26
4761,Hold,Clothing,campaign,Brand B,937,418.51,479.16,EUR,8.29,lbs,2021-09-24,False,2021-08-06 19:45:09
4762,Voice,Electronics,cup,brandA,78,416.49,660.78,EUR,13.33,lbs,2024-02-18,False,2020-03-27 16:33:22
4763,Food,Sports,project,brandA,124,379.42,649.53,INR,2.87,kg,2024-05-18,False,2025-10-23 13:58:22
4764,Force,Electronics,write,Brand-C,775,491.5,832.16,USD,18.45,kg,2020-01-10,False,2021-11-03 05:55:55
4765,Attention,Clothing,south,Brand B,659,225.35,299.19,USD,19.21,lbs,2022-08-19,False,2022-03-03 06:29:08
4766,Season,Grocery,ago,Brand B,305,459.71,613.79,USD,1.73,lbs,2024-07-16,False,2023-08-15 01:19:56
4767,Third,Clothing,let,BrandA,373,425.06,678.78,EUR,10.13,lbs,2025-05-22,False,2024-12-25 14:29:42
4768,Expect,,generation,BrandA,219,67.36,82.78,EUR,7.29,lbs,2025-02-20,False,2020-06-09 17:19:37
4769,End,Electronics,man,Brand B,880,484.77,729.55,USD,0.54,kg,2023-11-10,False,2024-01-31 03:10:25
4770,Common,Clothing,option,Brand B,321,275.74,470.05,USD,10.74,kg,2022-02-28,False,2022-07-22 09:58:33
4771,Believe,Sports,decade,BrandA,903,85.36,111.1,INR,17.27,kg,2023-09-11,False,2022-04-01 19:09:29
4772,Method,Clothing,rule,BrandA,216,457.92,794.34,INR,10.14,lbs,2023-11-29,False,2025-06-21 23:51:14
4773,Father,Electronics,there,BrandA,26,224.07,359.91,USD,1.74,lbs,2024-08-06,False,2022-05-30 09:32:28
